Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
710,2020-01-04 17:56:45.405405,1011,548,1,5096.553818483975,0.1,Online,High,WH-1,Overnight,Cancelled,Satisfied,True,Late,Cash,False,West,Mexico
716,2020-01-04 13:37:17.837837,1099,547,4,4791.525021823716,0.0,Partner,Medium,WH-2,Express,Delivered,Satisfied,True,Damaged,PayPal,False,South,Mexico
893,2020-01-05 02:22:42.162162,1046,552,5,1190.9820038973498,0.0,Reseller,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,True,East,USA
504,2020-01-08 03:01:37.297297,1054,535,1,4561.121313857546,0.05,Online,Low,WH-3,Express,Pending,Neutral,False,Damaged,PayPal,True,East,Canada
575,2020-01-03 08:51:53.513513,1032,527,1,9214.046632487967,0.0,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,PayPal,True,West,USA
797,2020-01-07 14:42:09.729729,1007,550,3,4140.545976498891,0.0,Online,Critical,WH-3,Regular,Backorder,Unsatisfied,False,Not Specified,PayPal,False,South,Mexico
698,2020-01-07 04:58:22.702702,1062,536,1,3647.846077995012,0.1,Direct,Medium,WH-1,Regular,Delivered,Neutral,True,Late,Wire Transfer,True,East,USA
665,2020-01-03 06:42:09.729729,1037,553,4,5096.553818483975,0.1,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,False,Late,Credit Card,True,East,Canada
581,2020-01-02 18:09:43.783783,1057,501,9,7129.411462299116,0.15,Partner,Critical,WH-3,Regular,Pending,Satisfied,True,Damaged,Cash,True,West,USA
215,2020-01-03 04:19:27.567567,1008,517,7,2254.008344800008,0.1,Online,Low,WH-1,2-Day,Pending,Unsatisfied,False,Wrong Item,PayPal,True,East,Canada
146,2020-01-07 01:43:47.027027,1012,506,3,4179.563920765483,0.15,Direct,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,USA
401,2020-01-05 06:03:14.594594,1097,540,2,1299.212791464137,0.2,Direct,Medium,WH-1,2-Day,Cancelled,Satisfied,True,Unknown,Credit Card,True,North,USA
337,2020-01-05 14:16:12.972972,1014,555,6,5791.884876112834,0.15,Partner,Critical,WH-3,2-Day,Backorder,Unsatisfied,True,Wrong Item,Credit Card,False,East,USA
719,2020-01-03 17:04:51.891891,1055,508,6,1593.8886947544108,0.0,Partner,Low,WH-2,Express,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Mexico
613,2020-01-04 12:45:24.324324,1033,519,7,2917.572650373472,0.0,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,North,Canada
912,2020-01-02 04:45:24.324324,1090,512,7,8139.572867346899,0.0,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
775,2020-01-08 04:19:27.567567,1072,508,7,7359.62760993596,0.0,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Not Specified,Credit Card,False,South,USA
694,2020-01-05 06:29:11.351351,1017,553,8,3499.844936870212,0.2,Direct,Critical,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Wire Transfer,True,West,Canada
841,2020-01-03 01:30:48.648648,1034,526,3,5951.725571932415,0.2,Online,Medium,WH-2,Regular,Delivered,Unsatisfied,True,Late,Credit Card,True,East,Mexico
676,2020-01-03 00:00:00.000000,1037,536,3,5232.2344637064025,0.0,Reseller,Medium,WH-3,Regular,Backorder,Unsatisfied,True,Unknown,PayPal,True,North,Mexico
452,2020-01-03 13:11:21.081081,1072,511,7,987.291565321548,0.05,Reseller,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,East,Mexico
557,2020-01-06 23:34:03.243243,1038,547,2,2956.620115780448,0.0,Reseller,High,WH-3,2-Day,Backorder,Unsatisfied,True,Not Specified,Cash,True,West,Mexico
953,2020-01-04 05:11:21.081081,1079,523,4,7482.739268803322,0.0,Reseller,Low,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,Wire Transfer,True,West,Canada
941,2020-01-06 02:09:43.783783,1011,539,6,5096.553818483975,0.1,Reseller,Low,WH-3,Express,Delivered,Unsatisfied,True,Damaged,PayPal,False,West,Mexico
663,2020-01-06 12:06:29.189189,1098,506,9,1526.4233140758677,0.1,Partner,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,Credit Card,True,East,Mexico
104,2020-01-09 14:55:08.108108,1084,532,2,1967.6759380467952,0.05,Partner,Medium,WH-2,Express,Backorder,Satisfied,True,Not Specified,Cash,True,East,USA
921,2020-01-01 17:04:51.891891,1049,545,5,9966.999933586882,0.15,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Not Specified,Cash,False,West,Canada
542,2020-01-05 14:29:11.351351,1029,542,9,7597.243537725774,0.15,Reseller,High,WH-1,Regular,Delivered,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
950,2020-01-07 14:55:08.108108,1076,514,5,7102.054633758953,0.2,Online,High,WH-1,Overnight,Delivered,Satisfied,True,Unknown,Credit Card,True,North,Mexico
678,2020-01-07 20:32:25.945945,1076,543,6,2896.9633071620274,0.0,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,True,Damaged,PayPal,True,East,USA
368,2020-01-01 00:12:58.378378,1066,520,4,3589.506364624008,0.05,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,False,Late,Wire Transfer,False,East,USA
672,2020-01-08 12:45:24.324324,1041,548,7,2720.5375243490703,0.15,Online,Critical,WH-1,Express,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Canada
145,2020-01-04 12:32:25.945945,1005,520,8,9326.874813511027,0.05,Reseller,Critical,WH-2,Regular,Backorder,Satisfied,True,Late,Wire Transfer,True,East,Canada
598,2020-01-06 22:16:12.972972,1032,525,7,5096.553818483975,0.0,Partner,Medium,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,West,Canada
439,2020-01-07 00:38:55.135135,1090,502,6,8407.453626779452,0.1,Online,High,WH-1,Overnight,Backorder,Neutral,True,Unknown,Cash,False,West,USA
535,2020-01-09 03:01:37.297297,1087,538,4,4576.092508375326,0.0,Direct,Medium,WH-3,2-Day,Backorder,Satisfied,True,Late,Cash,False,East,Canada
110,2020-01-05 02:22:42.162162,1066,534,4,4279.724178665558,0.2,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,East,Mexico
113,2020-01-03 06:16:12.972972,1075,529,1,789.4050199351211,0.0,Partner,High,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Wire Transfer,True,North,Mexico
958,2020-01-01 01:30:48.648648,1059,521,4,4481.44499271231,0.2,Partner,Critical,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,False,East,USA
423,2020-01-05 12:45:24.324324,1036,554,1,607.3740975957135,0.05,Online,High,WH-3,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,East,Mexico
309,2020-01-04 14:29:11.351351,1075,558,5,4467.83646026145,0.2,Direct,Low,WH-1,Express,Cancelled,Satisfied,True,Unknown,Cash,True,North,Canada
984,2020-01-09 04:19:27.567567,1056,549,8,4581.896951873905,0.0,Reseller,Medium,WH-3,Regular,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,North,Mexico
155,2020-01-02 04:58:22.702702,1073,538,3,9634.177083454066,0.2,Direct,Low,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Wire Transfer,True,South,Mexico
746,2020-01-07 13:24:19.459459,1035,536,8,5981.325317967978,0.0,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Wire Transfer,True,South,Mexico
455,2020-01-05 07:47:01.621621,1009,554,4,3676.811200393112,0.1,Direct,Low,WH-3,Regular,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Mexico
37,2020-01-07 17:30:48.648648,1017,502,3,7545.5937924424015,0.1,Direct,Low,WH-1,Overnight,Pending,Neutral,True,Wrong Item,PayPal,False,South,USA
495,2020-01-02 03:27:34.054054,1007,514,4,9784.159359381249,0.0,Direct,Low,WH-1,Express,Backorder,Neutral,True,Not Specified,Cash,False,South,USA
851,2020-01-02 17:43:47.027027,1029,533,1,5096.553818483975,0.15,Direct,Low,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,South,USA
500,2020-01-06 03:01:37.297297,1017,526,3,3249.675455385136,0.0,Online,High,WH-2,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,False,West,Canada
768,2020-01-04 07:34:03.243243,1008,509,3,7942.9608204680435,0.0,Reseller,Low,WH-1,2-Day,Pending,Unsatisfied,False,Late,Wire Transfer,True,South,Canada
510,2020-01-09 15:47:01.621621,1088,533,4,7046.3327106081815,0.05,Direct,High,WH-1,2-Day,Backorder,Satisfied,True,Damaged,Cash,False,West,Mexico
857,2020-01-06 19:53:30.810810,1056,559,8,2113.927195581044,0.15,Online,Medium,WH-1,Overnight,Pending,Satisfied,False,Unknown,Credit Card,True,North,USA
660,2020-01-04 21:11:21.081081,1026,508,3,2364.3343087085736,0.05,Online,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico
675,2020-01-02 14:42:09.729729,1017,544,9,895.0001185426408,0.2,Online,Critical,WH-1,2-Day,Pending,Neutral,True,Not Specified,Cash,True,South,Canada
477,2020-01-03 12:19:27.567567,1015,537,7,3324.2284406726017,0.1,Reseller,Low,WH-3,2-Day,Backorder,Neutral,False,Late,Wire Transfer,False,East,Canada
359,2020-01-03 16:12:58.378378,1038,533,9,5096.553818483975,0.05,Partner,Critical,WH-2,2-Day,Cancelled,Neutral,False,Wrong Item,Wire Transfer,False,West,Canada
482,2020-01-06 11:01:37.297297,1009,549,3,8347.614503208712,0.2,Direct,Low,WH-1,2-Day,Backorder,Satisfied,True,Unknown,PayPal,True,West,Canada
370,2020-01-03 17:30:48.648648,1053,504,8,3083.9867507713825,0.1,Partner,Critical,WH-3,2-Day,Backorder,Satisfied,False,Unknown,Credit Card,True,South,USA
880,2020-01-08 17:17:50.270270,1015,503,5,9588.844121948823,0.05,Direct,Critical,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,False,West,USA
828,2020-01-02 22:16:12.972972,1004,503,7,2252.360985068892,0.1,Online,Critical,WH-1,Overnight,Pending,Satisfied,True,Wrong Item,PayPal,True,East,USA
889,2020-01-06 17:43:47.027027,1070,535,2,5096.553818483975,0.0,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,False,Not Specified,Cash,True,North,Mexico
432,2020-01-05 03:14:35.675675,1006,539,6,7239.669214022761,0.05,Direct,Critical,WH-2,Regular,Delivered,Satisfied,False,Late,Cash,True,North,Canada
290,2020-01-09 23:21:04.864864,1003,539,7,8179.854519490064,0.0,Online,Critical,WH-1,2-Day,Pending,Satisfied,True,Wrong Item,Wire Transfer,True,South,Canada
792,2020-01-01 16:12:58.378378,1085,519,3,5096.553818483975,0.0,Partner,Medium,WH-1,Overnight,Cancelled,Satisfied,True,Unknown,Credit Card,False,North,USA
760,2020-01-09 23:47:01.621621,1057,555,2,9425.901595739077,0.05,Online,Low,WH-3,2-Day,Cancelled,Satisfied,True,Damaged,Cash,False,South,Canada
174,2020-01-07 15:34:03.243243,1086,553,4,3462.8546397553896,0.05,Direct,Critical,WH-1,Regular,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,Mexico
621,2020-01-01 20:32:25.945945,1082,545,4,5714.291614654698,0.1,Online,Low,WH-3,Express,Backorder,Neutral,False,Not Specified,Cash,True,West,Mexico
514,2020-01-04 11:14:35.675675,1063,512,9,653.9037747249386,0.2,Partner,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,Canada
72,2020-01-04 02:35:40.540540,1066,550,7,8078.456501808033,0.0,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,False,Late,PayPal,True,East,Mexico
132,2020-01-08 07:34:03.243243,1061,511,7,1560.133499593851,0.15,Reseller,Medium,WH-3,2-Day,Backorder,Neutral,True,Late,PayPal,False,East,USA
283,2020-01-07 06:55:08.108108,1014,511,5,2486.064050215037,0.15,Online,High,WH-1,Express,Backorder,Neutral,True,Wrong Item,Cash,False,East,Canada
560,2020-01-02 16:51:53.513513,1004,555,6,4550.784389615414,0.2,Direct,High,WH-3,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,East,USA
389,2020-01-06 15:34:03.243243,1038,536,7,9416.03294299474,0.2,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,True,Wrong Item,Cash,False,West,Mexico
398,2020-01-03 00:51:53.513513,1010,503,9,4472.375487546597,0.2,Online,Low,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
567,2020-01-07 05:24:19.459459,1010,518,2,5096.553818483975,0.15,Partner,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Credit Card,True,South,Mexico
64,2020-01-02 11:53:30.810810,1094,530,4,2236.9589087537624,0.2,Online,High,WH-3,Overnight,Backorder,Satisfied,False,Unknown,Cash,False,South,Canada
181,2020-01-02 22:55:08.108108,1002,507,4,9387.10287851121,0.15,Direct,High,WH-3,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,True,East,USA
499,2020-01-06 02:09:43.783783,1091,520,3,8727.96468108943,0.1,Direct,Medium,WH-2,Express,Delivered,Unsatisfied,False,Late,PayPal,True,North,Mexico
988,2020-01-04 12:06:29.189189,1091,545,7,2217.458930342605,0.0,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,Late,Cash,False,East,Canada
963,2020-01-06 19:53:30.810810,1072,501,8,5214.272608057732,0.0,Partner,High,WH-2,Regular,Cancelled,Unsatisfied,False,Late,Cash,False,East,Mexico
365,2020-01-06 14:42:09.729729,1025,531,4,5383.906704236967,0.0,Direct,Medium,WH-2,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,False,West,Canada
24,2020-01-04 02:09:43.783783,1092,543,5,7387.5577248416275,0.2,Online,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,Cash,True,West,Canada
854,2020-01-02 11:27:34.054054,1062,509,2,8500.57107817862,0.05,Direct,Low,WH-1,Express,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Canada
820,2020-01-01 08:51:53.513513,1037,513,9,6241.413537290326,0.2,Reseller,High,WH-3,2-Day,Delivered,Satisfied,True,Late,PayPal,True,South,Mexico
604,2020-01-01 12:19:27.567567,1085,531,8,6672.986444260846,0.05,Online,Medium,WH-1,Express,Pending,Neutral,False,Not Specified,PayPal,False,East,Mexico
93,2020-01-06 02:09:43.783783,1030,559,2,1390.8769994416566,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,True,Not Specified,Credit Card,True,North,Mexico
541,2020-01-07 23:34:03.243243,1030,550,2,6440.636614567312,0.2,Partner,Critical,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Canada
361,2020-01-03 08:38:55.135135,1023,512,6,9193.076958913613,0.0,Direct,High,WH-3,2-Day,Cancelled,Neutral,False,Late,PayPal,True,East,Mexico
850,2020-01-06 16:51:53.513513,1046,537,6,5642.066053945942,0.15,Direct,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,PayPal,False,West,Mexico
84,2020-01-01 07:21:04.864864,1091,556,7,3000.8497919211063,0.2,Reseller,Medium,WH-2,Express,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,True,North,Mexico
340,2020-01-08 18:35:40.540540,1035,544,5,7449.1204171796,0.0,Direct,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Cash,True,South,Mexico
640,2020-01-01 16:12:58.378378,1044,533,3,6888.818995399667,0.0,Direct,Critical,WH-2,Express,Backorder,Unsatisfied,True,Late,Credit Card,True,East,Canada
625,2020-01-06 09:43:47.027027,1069,554,9,2782.8416727784843,0.2,Online,High,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,PayPal,False,East,Mexico
544,2020-01-06 21:11:21.081081,1045,555,8,1069.4613581824287,0.2,Online,Critical,WH-1,Regular,Pending,Unsatisfied,True,Wrong Item,Cash,True,East,Canada
211,2020-01-05 17:17:50.270270,1018,524,5,3481.841726892759,0.05,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Credit Card,False,East,USA
911,2020-01-02 01:04:51.891891,1057,516,5,8409.811846598244,0.1,Direct,Critical,WH-3,Express,Delivered,Neutral,True,Not Specified,Wire Transfer,False,South,Canada
18,2020-01-08 20:19:27.567567,1098,551,4,4866.048543529419,0.0,Partner,High,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,False,North,Canada
194,2020-01-07 05:11:21.081081,1089,530,9,4974.122398129968,0.1,Direct,Critical,WH-1,2-Day,Cancelled,Neutral,True,Not Specified,PayPal,True,North,USA
856,2020-01-04 01:04:51.891891,1016,533,8,1233.2815371514455,0.05,Direct,Medium,WH-3,2-Day,Cancelled,Satisfied,True,Late,Wire Transfer,True,East,Mexico
607,2020-01-07 16:00:00.000000,1055,504,4,7424.922400998994,0.0,Reseller,High,WH-3,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,West,Mexico
817,2020-01-01 08:12:58.378378,1045,510,2,5930.272670087967,0.1,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Wire Transfer,True,North,USA
501,2020-01-03 21:37:17.837837,1043,529,2,4942.971518606332,0.0,Direct,High,WH-2,Overnight,Pending,Neutral,True,Damaged,Wire Transfer,False,North,Canada
847,2020-01-04 12:45:24.324324,1096,546,2,1431.07300541704,0.1,Online,Low,WH-3,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,False,South,Mexico
180,2020-01-01 00:51:53.513513,1088,552,5,8428.432007428462,0.05,Partner,High,WH-3,Regular,Pending,Neutral,True,Damaged,Wire Transfer,False,West,Canada
252,2020-01-06 20:06:29.189189,1066,540,2,7519.23343276381,0.05,Online,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Damaged,Credit Card,True,North,Mexico
289,2020-01-08 16:38:55.135135,1077,509,7,4119.417099849799,0.2,Online,Low,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,West,Mexico
714,2020-01-06 00:00:00.000000,1059,527,8,6751.971071536675,0.1,Partner,High,WH-3,2-Day,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,East,USA
339,2020-01-02 07:47:01.621621,1030,551,3,5273.059228080576,0.1,Direct,Medium,WH-2,Express,Pending,Unsatisfied,False,Late,Cash,False,South,Canada
654,2020-01-09 14:55:08.108108,1040,502,2,2273.0794280779846,0.0,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,PayPal,False,North,Mexico
96,2020-01-08 09:30:48.648648,1005,512,1,880.5616309815975,0.0,Partner,Low,WH-3,Regular,Delivered,Unsatisfied,False,Damaged,Cash,True,West,Mexico
582,2020-01-07 23:08:06.486486,1067,519,6,9052.509056419667,0.1,Online,Medium,WH-1,2-Day,Pending,Unsatisfied,True,Late,Credit Card,False,West,USA
237,2020-01-02 16:51:53.513513,1075,524,9,6741.789733224019,0.05,Partner,Critical,WH-2,Express,Delivered,Satisfied,False,Damaged,Credit Card,False,East,USA
202,2020-01-07 14:29:11.351351,1044,538,8,1028.252455964376,0.1,Online,Critical,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,East,Canada
987,2020-01-03 06:29:11.351351,1040,518,7,5935.16815536096,0.0,Partner,Medium,WH-3,Overnight,Backorder,Unsatisfied,True,Wrong Item,Cash,True,West,Mexico
320,2020-01-07 18:22:42.162162,1050,512,9,6312.394690980604,0.15,Partner,High,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Cash,False,West,Canada
254,2020-01-07 02:09:43.783783,1092,550,9,6757.817567906711,0.15,Online,High,WH-2,Express,Pending,Neutral,False,Damaged,Cash,True,West,Mexico
545,2020-01-09 17:56:45.405405,1093,508,2,5096.553818483975,0.1,Online,Critical,WH-1,Regular,Cancelled,Satisfied,True,Late,PayPal,False,East,USA
595,2020-01-06 17:17:50.270270,1096,509,3,7423.391517281151,0.15,Online,Low,WH-1,Regular,Delivered,Neutral,True,Late,PayPal,False,East,Mexico
745,2020-01-04 18:35:40.540540,1039,556,1,8783.174082164802,0.0,Direct,High,WH-1,2-Day,Backorder,Satisfied,False,Late,Wire Transfer,True,North,USA
947,2020-01-09 17:43:47.027027,1067,538,2,7912.020161088519,0.05,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,True,Not Specified,Credit Card,False,South,USA
80,2020-01-04 20:19:27.567567,1098,554,5,2594.7905026386475,0.0,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,True,Not Specified,PayPal,False,West,USA
874,2020-01-05 00:00:00.000000,1025,508,1,5151.61872230431,0.15,Direct,Low,WH-3,Express,Delivered,Satisfied,False,Damaged,PayPal,True,North,Mexico
727,2020-01-01 19:14:35.675675,1083,513,5,8230.37176536116,0.1,Online,Critical,WH-2,Overnight,Cancelled,Satisfied,True,Not Specified,PayPal,True,West,USA
492,2020-01-02 10:35:40.540540,1075,559,9,9929.527057133751,0.2,Online,High,WH-3,2-Day,Backorder,Neutral,True,Wrong Item,Credit Card,True,South,Canada
845,2020-01-02 12:06:29.189189,1018,539,5,5096.553818483975,0.1,Online,Critical,WH-3,2-Day,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,West,USA
899,2020-01-04 11:27:34.054054,1025,505,3,8805.919674302266,0.2,Reseller,Low,WH-1,2-Day,Cancelled,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
308,2020-01-02 02:22:42.162162,1009,506,6,1150.2792993771595,0.0,Reseller,High,WH-1,Overnight,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,USA
788,2020-01-04 13:24:19.459459,1071,539,6,8236.674403053232,0.0,Online,High,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,South,Canada
800,2020-01-08 15:47:01.621621,1072,549,5,959.4457549634184,0.1,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Unknown,Wire Transfer,False,East,Mexico
189,2020-01-01 03:01:37.297297,1018,503,2,1929.486574556976,0.0,Direct,Critical,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,East,Mexico
27,2020-01-08 06:03:14.594594,1095,539,5,7881.968213691684,0.1,Reseller,Medium,WH-3,Overnight,Cancelled,Neutral,True,Damaged,Wire Transfer,True,South,USA
231,2020-01-03 23:21:04.864864,1022,538,8,5096.553818483975,0.0,Online,Medium,WH-3,Regular,Delivered,Unsatisfied,True,Damaged,Credit Card,True,East,Canada
521,2020-01-03 04:58:22.702702,1081,543,4,7770.951956651386,0.05,Reseller,Critical,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
593,2020-01-03 09:56:45.405405,1034,550,3,6137.883135694876,0.05,Online,High,WH-2,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,South,USA
843,2020-01-02 13:24:19.459459,1013,542,1,8841.31837202234,0.0,Reseller,High,WH-2,2-Day,Cancelled,Satisfied,False,Late,PayPal,False,West,Mexico
586,2020-01-04 03:27:34.054054,1072,553,5,5096.553818483975,0.2,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,PayPal,False,South,Mexico
81,2020-01-05 13:50:16.216216,1082,501,6,2572.971578245636,0.15,Direct,Medium,WH-1,Overnight,Backorder,Unsatisfied,False,Wrong Item,Credit Card,True,South,Mexico
151,2020-01-05 09:43:47.027027,1078,559,5,7864.818492432018,0.2,Direct,High,WH-2,Overnight,Delivered,Neutral,False,Unknown,Credit Card,False,South,USA
806,2020-01-01 21:11:21.081081,1094,521,9,5769.526735489489,0.15,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,False,East,Mexico
895,2020-01-09 01:17:50.270270,1011,522,4,3824.4096089217833,0.15,Online,Low,WH-2,Overnight,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,False,East,Canada
410,2020-01-08 09:30:48.648648,1015,530,9,8431.998454096836,0.05,Partner,High,WH-3,Express,Delivered,Satisfied,False,Not Specified,PayPal,False,North,Canada
468,2020-01-02 09:56:45.405405,1036,543,8,1038.4641055754364,0.1,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Not Specified,PayPal,False,North,Mexico
475,2020-01-07 16:51:53.513513,1055,557,7,5096.553818483975,0.0,Reseller,Low,WH-2,Express,Backorder,Unsatisfied,False,Damaged,PayPal,True,West,USA
602,2020-01-08 01:56:45.405405,1037,553,4,8399.424164566124,0.1,Online,Medium,WH-2,2-Day,Backorder,Neutral,False,Damaged,PayPal,False,South,USA
89,2020-01-08 20:19:27.567567,1038,547,5,7627.524757419002,0.1,Partner,Critical,WH-2,Overnight,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,False,West,Mexico
689,2020-01-03 07:34:03.243243,1012,523,4,7166.513601833944,0.0,Direct,Low,WH-3,Regular,Pending,Satisfied,True,Late,PayPal,False,East,USA
896,2020-01-04 05:50:16.216216,1062,544,3,7933.0452160214845,0.0,Reseller,Medium,WH-2,2-Day,Pending,Satisfied,True,Damaged,PayPal,False,North,Mexico
162,2020-01-05 12:32:25.945945,1048,512,8,8557.037732648485,0.2,Online,Low,WH-1,2-Day,Backorder,Neutral,True,Unknown,Wire Transfer,True,South,Mexico
188,2020-01-02 20:32:25.945945,1023,558,8,5096.553818483975,0.0,Online,High,WH-2,Express,Cancelled,Satisfied,True,Late,Wire Transfer,False,South,USA
771,2020-01-03 12:06:29.189189,1081,524,1,1681.2854935932685,0.05,Direct,Critical,WH-3,Regular,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
539,2020-01-01 04:06:29.189189,1062,552,3,7077.365908466934,0.1,Direct,Medium,WH-2,Express,Cancelled,Satisfied,False,Wrong Item,Cash,False,North,USA
813,2020-01-06 01:56:45.405405,1031,528,7,5640.581336349025,0.15,Partner,Critical,WH-1,Overnight,Cancelled,Unsatisfied,False,Late,Credit Card,True,North,USA
219,2020-01-07 03:14:35.675675,1041,530,6,1638.9653879907648,0.1,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,True,North,Mexico
814,2020-01-02 08:25:56.756756,1024,507,9,6248.3504261351145,0.1,Online,High,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
610,2020-01-08 11:14:35.675675,1007,546,8,500.291829031133,0.2,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,Wire Transfer,True,West,USA
448,2020-01-03 00:38:55.135135,1100,545,6,8771.540326845674,0.0,Direct,Critical,WH-3,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
134,2020-01-08 17:04:51.891891,1019,503,3,3169.972626585447,0.0,Online,Medium,WH-2,Express,Delivered,Satisfied,False,Late,Cash,True,North,Canada
450,2020-01-08 04:19:27.567567,1005,547,3,2505.6964543013555,0.05,Direct,High,WH-3,Regular,Pending,Neutral,False,Not Specified,Credit Card,False,East,Mexico
946,2020-01-09 13:50:16.216216,1009,512,3,3870.902627660045,0.15,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Damaged,Cash,True,East,USA
748,2020-01-07 20:19:27.567567,1044,504,8,8128.612874500045,0.15,Partner,Low,WH-2,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
213,2020-01-08 13:11:21.081081,1086,511,8,3080.5152221065114,0.1,Direct,Medium,WH-1,Express,Delivered,Neutral,False,Late,Cash,True,West,Mexico
